CrashReportId,ReportNumber,CrashDate,CrashTime,Collision Type,CountPedestrian,CountBicycle,Scooter,Wheel Chair,NumberofVehicles,StreetOrHighway,NearestIntersection,Officer,Badge,ReportDate,TypeOfRoadway,RoadSurfaceCondition,LightCondition,WeatherCondition,MannerofImpact,HitAndRun,TrafficControl,PersonCount,InjuryCount,MostSeriousInjury,NumberOfLanes,Latitude,Longitude
94559,2011-00103199,2011-10-07,3:36:00 PM,Pedestrian,1,,,,1,HUXLEY AVE,OAKDALE ST ,Adam Chin,289,7-Oct-11,"Two-Way , Not Divided",Dry,Daylight,Clear,Other,No,No Controls,3,1,Complains Of Pain,,41.83908,-71.43423
94905,2011-00103098,2011-10-07,8:29:00 AM,Bicycle,,1,,,1,DOUGLAS AVE,WHIPPLE ST ,Raymond King,633,10-Oct-11,"Two-Way , Not Divided",Dry,Daylight,Clear,Angle (Front - to - Side) Right Angle (Includes Broadside),No,No Controls,5,1,Complains Of Pain,2,41.83685,-71.42154
95342,2011-00103633,2011-10-08,5:13:00 PM,Pedestrian,1,,,,1,MEMORIAL BLVD,SOUTH WATER STREET,William O'Donnell,150,12-Oct-11,"Two-Way , Not Divided",Dry,Daylight,Clear,Other,No,Traffic Control Signal,3,1,Complains Of Pain,2,41.8241,-71.40842
94836,2011-00104018,2011-10-09,4:12:00 PM,Pedestrian,1,,,,1,GRAPE ST,ADMIRAL ST ,Vincent Pazzetta,641,9-Oct-11,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,0,No Injury,,41.8458,-71.43027
94857,2011-00104037,2011-10-09,5:15:00 PM,Bicycle,,1,,,1,CRANSTON ST,PARADE ST ,Miguel Mena-Torres,493,9-Oct-11,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,1,Complains Of Pain,,41.8118,-71.43114
94894,2011-00103992,2011-10-09,2:56:00 PM,Pedestrian,1,,,,1,338 BROAD ST,BROAD ST ,Miguel Mena-Torres,493,9-Oct-11,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,2,1,Complains Of Pain,,41.81397,-71.4214
94917,2011-00104318,2011-10-10,1:58:00 PM,Pedestrian,1,,,,1,22 barbara st,PONAGANSETT AVE ,Keith Lafazia,394,10-Oct-11,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,2,1,Complains Of Pain,,41.82046,-71.45891
95077,2011-00104769,2011-10-11,5:10:00 PM,Pedestrian,1,,,,1,TUXEDO AVE,ATWELLS AVE ,Michele Rudolph,512,11-Oct-11,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Stop Signs,3,1,Complains Of Pain,,41.82452,-71.43862
95118,2011-00104760,2011-10-11,7:05:00 PM,Bicycle,,1,,,1,RUGGLES ST,CHALKSTONE AVE ,Ralph Abenante,511,11-Oct-11,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Dark - Lighted,Clear,Head-On (Front - to - Front),"Yes, M/V and Driver Left Scene",Stop Signs,2,1,Non-Incapacitating,,41.83616,-71.42824
95196,2011-00104823,2011-10-11,11:31:00 PM,Bicycle,,1,,,1,GEORGE ST,THAYER ST ,Daniel Gonzalez,469,12-Oct-11,"Two-Way , Not Divided",Dry,Dark - Not Lighted,Clear,"Sideswipe, Same Direction","Yes, M/V and Driver Left Scene",Stop Signs,1,0,No Injury,,41.82553,-71.40037
95693,2011-00106193,2011-10-15,7:47:00 PM,Pedestrian,1,,,,1,Grove St,DE SOTO ST ,Christopher Poncia,333,15-Oct-11,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,2,1,Complains Of Pain,,41.82015,-71.43916
96123,2011-00106962,2011-10-17,9:51:00 PM,Pedestrian,1,,,,1,COURTLAND ST,RING ST ,Ricardo Silva,185,17-Oct-11,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,1,1,Complains Of Pain,,41.82045,-71.43167
97496,2011-00109997,2011-10-20,5:53:00 PM,Bicycle,,1,,,1,DOUGLAS AVE,EATON ST ,Vincent Pazzetta,641,26-Oct-11,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,1,Complains Of Pain,,41.84094,-71.42728
96778,2011-00108624,2011-10-22,3:32:00 PM,Pedestrian,1,,,,1,JILLSON ST,OCONNOR ST ,OR PROCTOR ,627,22-Oct-11,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Stop Signs,5,1,Complains Of Pain,,41.79105,-71.40578
97284,2011-00108953,2011-10-23,1:47:00 PM,Pedestrian,2,,,,1,CRANSTON ST,DEXTER ST ,Eugene Craven,517,25-Oct-11,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Pavement Markings,4,2,Complains Of Pain,,41.8126,-71.42959
97464,2011-00109491,2011-10-25,7:54:00 AM,Pedestrian,1,,,,1,PENNSYLVANIA AVE,PRAIRIE AVE ,Roderick Soares,399,26-Oct-11,"Two-Way , Not Divided",Dry,Daylight,Clear,Other,No,No Controls,3,1,Complains Of Pain,2,41.79785,-71.41152
97848,2011-00110315,2011-10-27,5:36:00 PM,Pedestrian,1,,,,1,ELLERY ST,UNION AVE,Luis Pelaez,336,27-Oct-11,"Two-Way , Not Divided",Wet,Dark - Lighted,Rain,Not a Collision Between Two Motor Vehicles in Transport,No,Stop Signs,3,1,Complains Of Pain,2,41.80933,-71.43838
99362,2011-00111328,2011-10-30,1:49:00 PM,Bicycle,,1,,,1,RAYMOND STREET,CHALKSTONA AVE,Brian Corcoran,562,5-Nov-11,"Two-Way , Not Divided",Dry,Daylight,Clear,Other,No,Traffic Control Signal,2,0,No Injury,2,41.83419,-71.43024
99388,2011-00112072,2011-11-01,5:43:00 PM,Bicycle,,1,,,1,MEMORIAL BLVD,COLLEGE ST ,Matthew Goddard,171,5-Nov-11,"Two-Way, Divided, Positive Median Barrier",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,3,1,Complains Of Pain,,41.8253,-71.40882
99925,2011-00113522,2011-11-05,11:10:00 PM,Bicycle,,1,,,1,WASHINGTON ST,EMPIRE ST ,Stephen Sage,353,7-Nov-11,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Dark - Lighted,Clear,Angle (Front - to - Side) Opposite Direction,No,Traffic Control Signal,3,1,Non-Incapacitating,,41.82182,-71.41645
99781,2011-00114018,2011-11-07,11:33:00 AM,Pedestrian,1,,,,1,ELMWOOD AVE,ELMWOOD AVE ,Werchadlo Jr.,679,7-Nov-11,"Two-Way , Not Divided",Dry,Daylight,Clear,Other,"Yes, M/V and Driver Left Scene",No Controls,2,1,Complains Of Pain,,41.80812,-71.42473
99865,2011-00114065,2011-11-07,2:50:00 PM,Pedestrian,1,,,,1,240 REGENT AVE,,MICHAEL R. TROIA,331,7-Nov-11,One-Way Trafficway,Dry,Daylight,Clear,Head-On (Front - to - Front),No,No Controls,4,1,Complains Of Pain,1,41.82935,-71.44315
100293,2011-00114285,2011-11-08,6:30:00 AM,Pedestrian,1,,,,1,ATWELLS AVE,LYNCH ST ,Anthony Roberson,639,9-Nov-11,"Two-Way , Not Divided",Dry,Dawn,Clear,Other,"Yes, M/V and Driver Left Scene",No Controls,1,1,Incapacitating,,41.82524,-71.45222
100372,2011-00114727,2011-11-09,3:02:00 PM,Bicycle,,1,,,1,LLOYD AVE,TABER AVE ,Fausto Garcia,109,9-Nov-11,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Stop Signs,3,1,Non-Incapacitating,2,41.83385,-71.39245
100379,2011-00114783,2011-11-09,5:14:00 PM,Pedestrian,1,,,,1,WESTMINSTER ST EXIT,WESTMINSTER ST ,Alex Gonzalez,473,9-Nov-11,One-Way Trafficway,Dry,Dark - Not Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,2,1,Complains Of Pain,,41.81576,-71.43865
100401,2011-00114780,2011-11-09,5:09:00 PM,Pedestrian,1,,,,1,Atwells Ave,Newton St,Jason Dalton,257,9-Nov-11,"Two-Way , Not Divided",Wet,Dark - Lighted,Clear,Head-On (Front - to - Front),No,No Controls,3,1,Complains Of Pain,,41.82326,-71.42223
100622,2011-00114802,2011-11-09,5:55:00 PM,Pedestrian,1,,,,1,310 CRANSTON ST,HARRISON ST ,Miguel Mena-Torres,493,9-Nov-11,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,2,1,Complains Of Pain,,41.81286,-71.42908
100629,2011-00114978,2011-11-10,11:15:00 AM,Pedestrian,1,,,,1,ELMWOOD AVE,Lenox Ave,Albert Deschamps,527,10-Nov-11,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Wet,Daylight,Cloudy,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Complains Of Pain,4,41.80357,-71.42571
100914,2011-00115400,2011-11-11,2:57:00 PM,Bicycle,,1,,,1,HOPE ST,CARRINGTON AVE ,Nicole Darling,325,11-Nov-11,"Two-Way , Not Divided",Dry,Daylight,Clear,Angle (Front - to - Side) Right Angle (Includes Broadside),No,No Controls,5,0,No Injury,,41.83617,-71.40138
100945,2011-00115477,2011-11-11,7:04:00 PM,Pedestrian,1,,,,1,HUXLEY AVE,EATON ST ,Ralph Abenante,511,11-Nov-11,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Dark - Lighted,Clear,Head-On (Front - to - Front),No,No Controls,4,1,Complains Of Pain,,41.84322,-71.43327
101752,2011-00116849,2011-11-15,7:17:00 PM,Bicycle,,1,,,1,DEAN ST,KINSLEY AVE ,Michael Moonan,286,15-Nov-11,"Two-Way, Divided, Positive Median Barrier",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",Traffic Control Signal,3,1,Non-Incapacitating,,41.82884,-71.42646
102454,2011-00117645,2011-11-18,12:25:00 PM,Pedestrian,1,,,,1,HARRIS AVE,ATWELLS AVE ,Rhonda Kessler,108,18-Nov-11,"Two-Way , Not Divided",Dry,Daylight,Clear,Head-On (Front - to - Front),No,Traffic Control Signal,2,1,Complains Of Pain,,41.82446,-71.4355
102469,2011-00117700,2011-11-18,3:39:00 PM,Pedestrian,1,,,,1,896 CHALKSTONE AVE,,MICHAEL R. TROIA,331,18-Nov-11,"Two-Way , Not Divided",Dry,Daylight,Clear,Angle (Front - to - Side) Right Angle (Includes Broadside),No,No Controls,4,1,Complains Of Pain,,41.83316,-71.43696
102541,2011-00117790,2011-11-18,7:30:00 PM,Pedestrian,1,,,,1,NEWARK ST,VALLEY ST ,MICHAEL R. TROIA,331,18-Nov-11,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Head-On (Front - to - Front),No,No Controls,3,1,Complains Of Pain,,41.82521,-71.43932
102984,2011-00118705,2011-11-21,12:07:00 PM,Pedestrian,1,,,,1,WICKENDEN ST,TRAVERSE ST ,Derrek Edmonds,550,21-Nov-11,"Two-Way , Not Divided",Dry,Daylight,Clear,Other,No,No Controls,2,1,Complains Of Pain,,41.81938,-71.3993
103034,2011-00118777,2011-11-21,3:17:00 PM,Pedestrian,1,,,,1,NARRAGANSETT BLVD,WASHINGTON AVE,OR Proctor ,627,21-Nov-11,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,4,1,Complains Of Pain,,41.78811,-71.3957
103609,2011-00119380,2011-11-23,4:34:00 PM,Pedestrian,1,,,,1,CRANSTON ST,DODGE ST ,Miguel Mena-Torres,493,23-Nov-11,"Two-Way , Not Divided",Dry,Dark - Lighted,Cloudy,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Complains Of Pain,,41.81454,-71.4259
104102,2011-00121092,2011-11-28,9:55:00 PM,Pedestrian,1,,,,1,WASHINGTON ST,DEAN ST ,Ricardo Silva,185,28-Nov-11,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Dark - Lighted,Clear,Rear End(Front-to-Rear),"Yes, M/V and Driver Left Scene",Traffic Control Signal,2,1,Complains Of Pain,,41.81957,-71.4199
104381,2011-000121381,2011-11-29,7:06:00 PM,Pedestrian,1,,,,1,1025 Chalkstone Avenue ,Tiffany Street ,Giuseppe Scarcello,485,29-Nov-11,"Two-Way , Not Divided",Wet,Dark - Lighted,Cloudy,Head-On (Front - to - Front),"Yes, M/V and Driver Left Scene",No Controls,1,1,Complains Of Pain,,41.81901,-71.41835
104366,2011-00121593,2011-11-30,1:15:00 PM,Bicycle,,1,,,1,CANAL ST,PARK ROW ,Thomas Rose,465,30-Nov-11,One-Way Trafficway,Dry,Daylight,Clear,Angle (Front - to - Side) Same Direction,No,No Controls,2,1,Complains Of Pain,,41.82881,-71.41081
104466,2011-00121839,2011-12-01,9:30:00 AM,Bicycle,,1,,,1,CADY ST,BENEFIT ST ,Thomas Rose,465,1-Dec-11,"Two-Way , Not Divided",Dry,Daylight,Clear,Angle (Front - to - Side) Right Angle (Includes Broadside),No,No Controls,2,1,Non-Incapacitating,,41.82986,-71.40868
105274,2011-00123499,2011-12-06,9:44:00 AM,Pedestrian,1,,,,1,250 BROOK ST.,POWER ST ,Edward Enright,480,6-Dec-11,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Wet,Daylight,Cloudy,Head-On (Front - to - Front),No,Stop Signs,3,1,Complains Of Pain,,41.82306,-71.3987
105459,2011-00123716,2011-12-06,9:22:00 PM,Pedestrian,1,,,,1,PLAINFIELD ST,EDNA ST ,Matthew Cute,308,6-Dec-11,"Two-Way , Not Divided",Wet,Dark - Lighted,Rain,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",Traffic Control Signal,2,1,Incapacitating,,41.81587,-71.44522
105642,2011-00123990,2011-12-07,7:54:00 PM,Pedestrian,1,,,,1,THAYER ST,MANNING WALK ,Nicole Darling,325,7-Dec-11,One-Way Trafficway,Wet,Dark - Not Lighted,Rain,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Complains Of Pain,,41.82628,-71.40045
105671,2011-00123934,2011-12-07,4:37:00 PM,Pedestrian,1,,,,1,ROCHAMBEAU AVE,HOPE ST ,John Benros,481,7-Dec-11,"Two-Way , Not Divided",Wet,Dark - Lighted,Rain,Other,No,Traffic Control Signal,3,1,Complains Of Pain,,41.84691,-71.39617
106269,2011-00124604,2011-12-09,3:23:00 PM,Pedestrian,1,,,,1,BROAD ST,CAHIR ST ,Miguel Mena-Torres,493,9-Dec-11,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,2,1,Complains Of Pain,,41.8169,-71.41797
106320,2011-00125054,2011-12-10,8:32:00 PM,Pedestrian,1,,,,1,SERVICE ROAD 8,BROADWAY,Ptlm. Carroll,142,11-Dec-11,One-Way Trafficway,Dry,Dark - Lighted,Clear,Angle (Front - to - Side) Right Angle (Includes Broadside),No,Traffic Control Signal,2,1,Complains Of Pain,3,41.82212,-71.41976
106493,2011-00125694,2011-12-12,5:58:00 PM,Pedestrian,1,,,,1,WEYBOSSET ST,EDDY ST ,Matthew Goddard,171,12-Dec-11,One-Way Trafficway,Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Complains Of Pain,,41.82239,-71.41165
106528,2011-00125778,2011-12-13,6:41:00 AM,Pedestrian,1,,,,1,PUBLIC ST,EDDY ST ,Roderick Soares,399,13-Dec-11,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,"Sideswipe, Same Direction",No,Traffic Control Signal,4,1,Complains Of Pain,2,41.80731,-71.40725
106624,2011-00125929,2011-12-13,5:08:00 PM,Pedestrian,1,,,,1,CHARLES ST,CHARLES ST ,Ralph Abenante,511,13-Dec-11,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Dark - Lighted,Clear,Other,No,No Controls,2,1,Complains Of Pain,,41.85344,-71.42047
106786,2011-00126284,2011-12-14,6:09:00 PM,Pedestrian,1,,,,1,CANTON STREET,LINTON STREET,Giuseppe Scarcello,485,14-Dec-11,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Angle (Front - to - Side) Right Angle (Includes Broadside),"Yes, M/V and Driver Left Scene",No Controls,3,1,Complains Of Pain,2,41.82998,-71.41313
107955,2011-00126259,2011-12-14,4:42:00 PM,Pedestrian,1,,,,1,BROAD ST,SERVICE ROAD 7 ,James Annis,454,20-Dec-11,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,2,1,Complains Of Pain,,41.81736,-71.41696
107031,2011-00126682,2011-12-15,10:23:00 PM,Pedestrian,1,,,,1,EXIT 21 (RT ),ATWELLS AVE ,Michele Rudolph,512,15-Dec-11,One-Way Trafficway,Wet,Dark - Not Lighted,Rain,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,4,1,Complains Of Pain,,41.82327,-71.42051
107475,2011-00127262,2011-12-17,5:00:00 PM,Pedestrian,1,,,,1,N MAIN ST,RANDALL ST ,John Benros,481,17-Dec-11,Unknown,Dry,Dark - Lighted,Clear,Other,No,No Controls,2,1,Complains Of Pain,,41.83787,-71.40933
108193,2011-00128514,2011-12-21,5:55:00 PM,Pedestrian,1,,,,1,POWER ST,IVES ST ,James Grennan,332,21-Dec-11,"Two-Way , Not Divided",Wet,Dark - Lighted,Rain,Other,No,Stop Signs,2,1,Complains Of Pain,2,41.82368,-71.39231
109884,2011-00130257,2011-12-27,6:04:00 PM,Pedestrian,1,,,,1,WEYBOSSET ST,BROAD ST ,Ptlm. Carroll,142,3-Jan-12,One-Way Trafficway,Wet,Dark - Lighted,Rain,Angle (Front - to - Side) Right Angle (Includes Broadside),No,Flashing Traffic Control Signal,2,1,Complains Of Pain,2,41.82005,-71.41431
109107,2011-0130858,2011-12-29,5:37:00 PM,Pedestrian,1,,,,1,HOPE ST,CHACE AVE ,Michael Moonan,286,29-Dec-11,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Non-Incapacitating,,41.85605,-71.39154
109470,2012-00000131,2012-01-01,3:52:00 AM,Pedestrian,1,,,,1,PAVILION AVE,EDDY ST ,Francisco Colon,265,1-Jan-12,"Two-Way , Not Divided",Wet,Dark - Not Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,1,1,Complains Of Pain,,41.79749,-71.40558
110204,2012-00001094,2012-01-04,3:40:00 PM,Bicycle,,1,,,1,POTTERS AVE,SEABURY ST ,Matthew McGloin,278,5-Jan-12,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,1,Complains Of Pain,,41.80318,-71.43255
110481,2012-00001823,2012-01-06,10:54:00 PM,Pedestrian,1,,,,1,200 UNION AVE,WHITEHALL ST ,Christopher Kennedy,203,7-Jan-12,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Non-Incapacitating,,41.80778,-71.4439
113774,2012-00002066,2012-01-07,4:56:00 PM,Pedestrian,1,,,,1,Wickenden Street,HOPE ST ,Christopher Owens,611,25-Jan-12,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Other,No,Stop Signs,2,1,Incapacitating,2,41.81981,-71.39542
111363,2012-00003285,2012-01-11,5:28:00 PM,Pedestrian,1,,,,1,WESTMINSTER ST EXIT,WESTMINSTER ST ,Ptlm. Chin,516,11-Jan-12,One-Way Trafficway,Dry,Dark - Not Lighted,Clear,"Sideswipe, Same Direction",No,Traffic Control Signal,4,0,No Injury,2,41.81575,-71.43866
114078,2012-00003653,2012-01-12,11:35:00 PM,Pedestrian,1,,,,1,307 ALLENS AVE,ALLENS AVE ,Francisco Colon,265,12-Jan-12,"Two-Way , Not Divided",Wet,Dark - Lighted,Rain,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,1,Complains Of Pain,,41.80486,-71.40223
112343,2012-00004998,2012-01-17,2:52:00 PM,Pedestrian,1,,,,1,N MAIN ST,OLNEY ST ,John Benros,481,17-Jan-12,One-Way Trafficway,Wet,Daylight,Rain,Other,No,No Controls,4,1,Fatal,,41.83606,-71.4097
113411,2012-000006886,2012-01-24,10:14:00 AM,Pedestrian,1,,,,1,1268 Broad St,PARKVIEW AVE ,John Abatiello,692,24-Jan-12,Unknown,Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,1,Incapacitating,,41.79213,-71.40712
113435,2012-00006877,2012-01-24,9:12:00 AM,Bicycle,,1,,,1,BROAD ST,SERVICE ROAD 8 ,J. Sigillo/J. Manzotti,590,24-Jan-12,One-Way Trafficway,Wet,Daylight,Clear,Angle (Front - to - Side) Right Angle (Includes Broadside),No,Traffic Control Signal,6,1,Incapacitating,2,41.81796,-71.41629
113780,2012-00007391,2012-01-25,7:03:00 PM,Bicycle,,1,,,1,RUGBY ST ,THURBERS AVE,Jose Mendez,321,25-Jan-12,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Other,No,No Controls,2,1,Complains Of Pain,,41.79963,-71.40726
113951,2012-00007675,2012-01-26,6:18:00 PM,Pedestrian,1,,,,1,WESTMINSTER ST,CAHIR ST ,Ptlm. Chin,516,26-Jan-12,"Two-Way , Not Divided",Wet,Dark - Lighted,Rain,Head-On (Front - to - Front),No,No Controls,3,1,Complains Of Pain,,41.81828,-71.42005
114842,2012-00007658,2012-01-26,5:03:00 PM,Pedestrian,1,,,,1,ASHBURTON ST,RANDALL ST ,Virak In,540,26-Jan-12,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Wet,Dark - Lighted,"Sleet, Hail (Freezing Rain or Drizzle)",Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,1,Complains Of Pain,2,41.83578,-71.41199
114155,2012-00007951,2012-01-27,5:22:00 PM,Pedestrian,1,,,,1,POTTERS AVE,HAMILTON ST ,Michael Moonan,286,27-Jan-12,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",Stop Signs,1,1,Complains Of Pain,,41.80188,-71.42265
114192,2012-00007895,2012-01-27,2:02:00 PM,Pedestrian,1,,,,1,GASPEE ST,FRANCIS ST ,George SanAntonio,604,28-Jan-12,"Two-Way , Not Divided",Dry,Daylight,Cloudy,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,0,No Injury,2,41.82916,-71.41494
114346,2012-00008565,2012-01-29,2:32:00 PM,Pedestrian,1,,,,1,EMPIRE ST,WASHINGTON ST ,George SanAntonio,604,30-Jan-12,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,2,1,Complains Of Pain,3,41.82181,-71.41644
114344,2012-0008742,2012-01-30,8:05:00 AM,Pedestrian,2,,,,1,ROCHAMBEAU AVE,ELMGROVE AVE ,Baez,687,30-Jan-12,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Stop Signs,4,2,Complains Of Pain,,41.84657,-71.39126
114756,2012-00009207,2012-01-31,7:15:00 PM,Bicycle,,1,,,1,F C GREENE MEMORIAL BLVD,NORWOOD AVE ,Jared Sherman,292,1-Feb-12,"Two-Way , Not Divided",Dry,Dark - Not Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,0,No Injury,,41.77983,-71.40607
114736,2012-00009457,2012-02-01,3:38:00 PM,Pedestrian,1,,,,1,BAXTER ST,NORWICH AVE,Jose Mendez,321,1-Feb-12,"Two-Way , Not Divided",Dry,Daylight,Clear,Other,"Yes, M/V and Driver Left Scene",No Controls,2,1,Complains Of Pain,,41.80273,-71.41628
114979,2012-00010020,2012-02-03,12:18:00 PM,Pedestrian,1,,,,1,Park Row,CANAL ST ,Anthony Hampton,681,3-Feb-12,One-Way Trafficway,Dry,Daylight,Clear,Other,"Yes, M/V and Driver Left Scene",Stop Signs,4,1,Complains Of Pain,,41.82669,-71.40949
115721,2012-00009970,2012-02-03,9:21:00 AM,Pedestrian,1,,,,1,CALIFORNIA AVE,EDDY ST ,Gregory Decastro,591,8-Feb-12,"Two-Way , Not Divided",Dry,Daylight,Clear,Other,No,No Controls,2,1,Complains Of Pain,,41.78814,-71.4025
115369,2012-00010915,2012-02-06,8:14:00 AM,Pedestrian,1,,,,1,Dorrance St,Fulton St,John Henderson,148,6-Feb-12,"Two-Way , Not Divided",Dry,Daylight,Clear,Other,No,Traffic Control Signal,2,1,Complains Of Pain,2,41.82413,-71.41236
115799,2012-00001026,2012-02-07,3:49:00 PM,Bicycle,,1,,,1,Bond St,Atwells Ave,Ptlm. Dalton,257,7-Feb-12,One-Way Trafficway,Dry,Daylight,Clear,Other,No,Stop Signs,2,0,No Injury,,41.82333,-71.42313
115749,2012-00011490,2012-02-08,9:41:00 AM,Pedestrian,1,,,,1,OLNEYVILLE SQ,HARTFORD AVE ,Vincent Sollitto,58,8-Feb-12,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,0,No Injury,,41.81681,-71.44372
115943,2012-00011896,2012-02-09,5:50:00 PM,Bicycle,,1,,,1,ROGER WILLIAMS AVE,ELMWOOD AVE ,Richard Ramirez,338,9-Feb-12,"Two-Way, Divided, Positive Median Barrier",Dry,Dark - Lighted,Clear,Angle (Front - to - Side) Right Angle (Includes Broadside),No,Traffic Control Signal,3,1,Complains Of Pain,,41.78851,-71.42102
117024,2012-00011779,2012-02-09,10:56:00 AM,Pedestrian,1,,,,1,CRANSTON ST,ANTHONY AVE ,Eugene Craven,517,15-Feb-12,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Daylight,Clear,"Sideswipe, Same Direction","Yes, M/V and Driver Left Scene",No Controls,2,1,Complains Of Pain,,41.80423,-71.43868
