row_number	crash_date	crash_report_id	crash_time	collision_type	count_pedestrian	count_bicycle	scooter	wheel_chair	number_of_vehicles	street_or_highway	nearest_intersection	report_date	type_of_roadway	road_surface_condition	light_condition	weather_condition	manner_of_impact	hit_and_run	traffic_control	person_count	injury_count	most_serious_injury	number_of_lanes	lat_raw	lon_raw	has_st_number	is_intersection_null	address_sent_to_geocoder	api_coord_conf	best_coordinate_set	manually_qaed_record	street_intersects_self	best_coordinate_set_expanded	final_lat	final_lon	pvd_nhood	pvd_wards
3238	2012-01-29	114346	14:32:00	Pedestrian	1	NA	FALSE	FALSE	1	EMPIRE ST	WASHINGTON ST	1/30/12	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	2	1	Complains Of Pain	3	41.82181	-71.41644	FALSE	FALSE	Empire Street and Washington Street, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.82181	-71.41644	Downtown	1
3237	2012-01-30	114344	08:05:00	Pedestrian	2	NA	FALSE	FALSE	1	ROCHAMBEAU AVE	ELMGROVE AVE	1/30/12	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Stop Signs	4	2	Complains Of Pain	NA	41.84657	-71.39126	FALSE	FALSE	Rochambeau Ave and Elmgrove Ave, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.84657	-71.39126	Blackstone	2
3236	2012-01-31	114756	19:15:00	Bicycle	NA	1	FALSE	FALSE	1	F C GREENE MEMORIAL BLVD	NORWOOD AVE	2/1/12	Two-Way , Not Divided	Dry	Dark - Not Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	0	No Injury	NA	41.77983	-71.40607	FALSE	FALSE	F C Greene Memorial Blvd and Norwood Ave, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.77983	-71.40607	South Elmwood	9
3235	2012-02-01	114736	15:38:00	Pedestrian	1	NA	FALSE	FALSE	1	BAXTER ST	NORWICH AVE	2/1/12	Two-Way , Not Divided	Dry	Daylight	Clear	Other	Yes, M/V and Driver Left Scene	No Controls	2	1	Complains Of Pain	NA	41.80273	-71.41628	FALSE	FALSE	Baxter Street and Norwich Ave, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.80273	-71.41628	Lower South Providence	10
3234	2012-02-03	115721	09:21:00	Pedestrian	1	NA	FALSE	FALSE	1	CALIFORNIA AVE	EDDY ST	2/8/12	Two-Way , Not Divided	Dry	Daylight	Clear	Other	No	No Controls	2	1	Complains Of Pain	NA	41.78814	-71.4025	FALSE	FALSE	California Ave and Eddy Street, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.78814	-71.4025	Washington Park	10
3232	2012-02-06	115369	08:14:00	Pedestrian	1	NA	FALSE	FALSE	1	Dorrance St	Fulton St	2/6/12	Two-Way , Not Divided	Dry	Daylight	Clear	Other	No	Traffic Control Signal	2	1	Complains Of Pain	2	41.82413	-71.41236	FALSE	FALSE	Dorrance Street and Fulton Street, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.82413	-71.41236	Downtown	1
3231	2012-02-07	115799	15:49:00	Bicycle	NA	1	FALSE	FALSE	1	Bond St	Atwells Ave	2/7/12	One-Way Trafficway	Dry	Daylight	Clear	Other	No	Stop Signs	2	0	No Injury	NA	41.82333	-71.42313	FALSE	FALSE	Bond Street and Atwells Ave, Providence, RI, USA	Med	NA	FALSE	FALSE	Raw	41.82333	-71.42313	Federal Hill	13
3230	2012-02-08	115749	09:41:00	Pedestrian	1	NA	FALSE	FALSE	1	OLNEYVILLE SQ	HARTFORD AVE	2/8/12	Two-Way, Divided, Unprotected (painted>4feet) Medium	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	0	No Injury	NA	41.81681	-71.44372	FALSE	FALSE	Olneyville Sq and Hartford Ave, Providence, RI, USA	Med	NA	FALSE	FALSE	Raw	41.81681	-71.44372	Olneyville	15
3228	2012-02-09	115943	17:50:00	Bicycle	NA	1	FALSE	FALSE	1	ROGER WILLIAMS AVE	ELMWOOD AVE	2/9/12	Two-Way, Divided, Positive Median Barrier	Dry	Dark - Lighted	Clear	Angle (Front - to - Side) Right Angle (Includes Broadside)	No	Traffic Control Signal	3	1	Complains Of Pain	NA	41.78851	-71.42102	FALSE	FALSE	Roger Williams Ave and Elmwood Ave, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.78851	-71.42102	Elmwood	8
3229	2012-02-09	117024	10:56:00	Pedestrian	1	NA	FALSE	FALSE	1	CRANSTON ST	ANTHONY AVE	2/15/12	Two-Way, Divided, Unprotected (painted>4feet) Medium	Dry	Daylight	Clear	Sideswipe, Same Direction	Yes, M/V and Driver Left Scene	No Controls	2	1	Complains Of Pain	NA	41.80423	-71.43868	FALSE	FALSE	Cranston Street and Anthony Ave, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.80423	-71.43868	West End	8
3224	2012-02-10	116086	07:33:00	Pedestrian	1	NA	FALSE	FALSE	1	HARTFORD AVE	OPHELIA ST	2/10/12	Two-Way , Not Divided	Dry	Daylight	Clear	Other	No	Stop Signs	3	1	Complains Of Pain	2	41.81934	-71.4641	FALSE	FALSE	Hartford Ave and Ophelia Street, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.81934	-71.4641	Hartford	7
3225	2012-02-10	116228	14:06:00	Pedestrian	1	NA	FALSE	FALSE	1	WESTMINSTER ST	DEAN ST	2/11/12	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	3	1	Complains Of Pain	NA	41.81822	-71.42018	FALSE	FALSE	Westminster Street and Dean Street, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.81822	-71.42018	Federal Hill	13
3226	2012-02-10	116263	19:22:00	Bicycle	NA	NA	FALSE	FALSE	2	BERNON ST	CANDACE ST	2/10/12	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Angle (Front - to - Side) Right Angle (Includes Broadside)	No	Stop Signs	4	1	Complains Of Pain	NA	41.83511	-71.4223	FALSE	FALSE	Bernon Street and Candace Street, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.83511	-71.4223	Smith Hill	12
3227	2012-02-10	116524	22:15:00	Pedestrian	1	NA	FALSE	FALSE	1	WASHINGTON ST	EMPIRE ST	2/12/12	Two-Way , Not Divided	Wet	Dark - Lighted	Rain	Other	Yes, M/V and Driver Left Scene	Traffic Control Signal	3	1	Non-Incapacitating	NA	41.82182	-71.41645	FALSE	FALSE	Washington Street and Empire Street, Providence, RI, USA	Med	NA	FALSE	FALSE	Raw	41.82182	-71.41645	Downtown	1
3223	2012-02-13	116852	15:38:00	Pedestrian	1	NA	FALSE	FALSE	1	BENEDICT ST	CRANSTON ST	2/13/12	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	No Controls	4	1	Complains Of Pain	NA	41.80576	-71.43816	FALSE	FALSE	Benedict Street and Cranston Street, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.80576	-71.43816	West End	8
3220	2012-02-20	117769	12:26:00	Bicycle	NA	1	FALSE	FALSE	1	THAYER ST	CUSHING ST	2/20/12	One-Way Trafficway	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	3	0	No Injury	NA	41.83003	-71.4009	FALSE	FALSE	Thayer Street and Cushing Street, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.83003	-71.4009	College Hill	2
3221	2012-02-20	117795	15:13:00	Bicycle	NA	1	FALSE	FALSE	1	Knight Street	ATWELLS AVE	2/20/12	Two-Way, Divided, Positive Median Barrier	Dry	Daylight	Clear	Other	No	Stop Signs	2	1	Complains Of Pain	NA	41.82398	-71.43234	FALSE	FALSE	Knight Street and Atwells Ave, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.82398	-71.43234	Federal Hill	13
3222	2012-02-20	117931	18:21:00	Pedestrian	1	NA	FALSE	FALSE	1	FALLON AVE	CHALKSTONE AVE	2/20/12	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	1	Complains Of Pain	NA	41.83235	-71.44335	FALSE	FALSE	Fallon Ave and Chalkstone Ave, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.83235	-71.44335	Valley	5
3219	2012-02-22	117961	07:25:00	Bicycle	NA	1	FALSE	FALSE	1	US HWY 6 W EXIT	DEAN ST	2/22/12	One-Way Trafficway	Wet	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	3	1	Non-Incapacitating	NA	41.82657	-71.42605	FALSE	FALSE	Us Hwy 6 W Exit and Dean Street, Providence, RI, USA	Med	Raw	TRUE	FALSE	Raw	41.82657	-71.42605	Smith Hill	13
3217	2012-02-24	118197	10:54:00	Pedestrian	1	NA	FALSE	FALSE	1	DELAINE STREET	MANTON AVE	2/24/12	Two-Way , Not Divided	Wet	Daylight	Rain	Sideswipe, Same Direction	No	Traffic Control Signal	2	1	Complains Of Pain	2	41.818	-71.44458	FALSE	FALSE	Delaine Street and Manton Ave, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.818	-71.44458	Olneyville	15
3218	2012-02-24	118347	18:24:00	Pedestrian	1	NA	FALSE	FALSE	1	WESTMINSTER ST	DEXTER ST	2/25/12	Two-Way , Not Divided	Wet	Dark - Lighted	Rain	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	3	1	Complains Of Pain	NA	41.81659	-71.43134	FALSE	FALSE	Westminster Street and Dexter Street, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.81659	-71.43134	Federal Hill	13
3215	2012-02-29	118900	06:54:00	Pedestrian	1	NA	FALSE	FALSE	1	705 ELMWOOD AVE	NA	2/29/12	Unknown	Dry	Dawn	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	1	Complains Of Pain	NA	41.79281	-71.42339	TRUE	TRUE	705 Elmwood Ave, Providence, RI, USA	High	NA	FALSE	FALSE	Raw	41.79281	-71.42339	Elmwood	8
3216	2012-02-29	119504	14:23:00	Bicycle	NA	1	FALSE	FALSE	1	ELMWOOD AVE	RESERVOIR AVE	3/3/12	Two-Way , Not Divided	Wet	Daylight	Snow	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	3	1	Complains Of Pain	3	41.79795	-71.42614	FALSE	FALSE	Elmwood Ave and Reservoir Ave, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.79795	-71.42614	West End	9
3213	2012-03-01	119203	18:53:00	Pedestrian	1	NA	FALSE	FALSE	1	FOUNTAIN ST	UNION ST	3/1/12	One-Way Trafficway	Wet	Dark - Lighted	Snow	Angle (Front - to - Side) Right Angle (Includes Broadside)	No	Pavement Markings	2	1	Incapacitating	4	41.82437	-71.41499	FALSE	FALSE	Fountain Street and Union Street, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.82437	-71.41499	Downtown	1
3214	2012-03-01	119543	20:30:00	Pedestrian	1	NA	FALSE	FALSE	1	Manton Ave	Onleyville Square	3/1/12	Two-Way, Divided, Positive Median Barrier	Wet	Dark - Lighted	Rain	Head-On (Front - to - Front)	No	Traffic Control Signal	2	1	Complains Of Pain	NA	41.81701	-71.44357	FALSE	FALSE	Manton Ave and Onleyville Square, Providence, RI, USA	Med	NA	FALSE	FALSE	Raw	41.81701	-71.44357	Olneyville	15
3212	2012-03-02	119287	11:43:00	Pedestrian	1	NA	FALSE	FALSE	1	BLACKSTONE ST	EDDY ST	3/2/12	Two-Way , Not Divided	Dry	Daylight	Clear	Head-On (Front - to - Front)	No	Stop Signs	4	2	Complains Of Pain	NA	41.81013	-71.40722	FALSE	FALSE	Blackstone Street and Eddy Street, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.81013	-71.40722	Upper South Providence	11
3211	2012-03-07	120563	15:22:00	Pedestrian	1	NA	FALSE	TRUE	1	BRANCH AVENUE	VANDEWATER STREET	3/10/12	Two-Way , Not Divided	Dry	Daylight	Clear	Other	No	Stop Signs	2	1	Complains Of Pain	NA	41.85367	-71.42883	FALSE	FALSE	Branch Avenue and Vandewater Street, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.85367	-71.42883	Wanskuck	14
3210	2012-03-08	120255	09:11:00	Pedestrian	1	NA	FALSE	FALSE	1	387 CHARLES ST	SILVER SPRING ST	3/8/12	Two-Way , Not Divided	Dry	Daylight	Clear	Head-On (Front - to - Front)	No	No Controls	3	1	Complains Of Pain	NA	41.84358	-71.41831	TRUE	FALSE	387 Charles Street, Providence, RI, USA	High	NA	FALSE	FALSE	Raw	41.84358	-71.41831	Charles	4
3209	2012-03-10	120622	00:20:00	Bicycle	1	NA	FALSE	FALSE	1	RADCLIFFE AVE	CHAD BROWN ST	3/11/12	Two-Way , Not Divided	Dry	Dark - Not Lighted	Clear	Angle (Front - to - Side) Right Angle (Includes Broadside)	Yes, M/V and Driver Left Scene	Stop Signs	1	1	Non-Incapacitating	NA	41.83927	-71.43113	FALSE	FALSE	Radcliffe Ave and Chad Brown Street, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.83927	-71.43113	Elmhurst	14
3208	2012-03-12	121595	18:31:00	Pedestrian	1	NA	FALSE	FALSE	1	ELMDALE AVE	WEBSTER AVE	3/15/12	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	1	Complains Of Pain	NA	41.80746	-71.44785	FALSE	FALSE	Elmdale Ave and Webster Ave, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.80746	-71.44785	Silver Lake	15
3207	2012-03-14	121484	16:39:00	Bicycle	NA	1	FALSE	FALSE	1	NINIGRET AVE	ANTHONY AVE	3/14/12	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	No Controls	2	1	Complains Of Pain	NA	41.80364	-71.43704	FALSE	FALSE	Ninigret Ave and Anthony Ave, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.80364	-71.43704	West End	8
3205	2012-03-15	121825	23:22:00	Pedestrian	1	NA	FALSE	FALSE	1	PINE ST	DORRANCE ST	3/16/12	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	5	0	No Injury	NA	41.82241	-71.41013	FALSE	FALSE	Pine Street and Dorrance Street, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.82241	-71.41013	Downtown	1
3204	2012-03-16	122675	21:00:00	Bicycle	NA	1	FALSE	FALSE	1	BROAD ST	SERVICE ROAD 7	3/16/12	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Other	No	No Controls	3	1	Complains Of Pain	NA	41.81717	-71.41739	FALSE	FALSE	Broad Street and Service Road 7, Providence, RI, USA	Med	NA	FALSE	FALSE	Raw	41.81717	-71.41739	Upper South Providence	11
3203	2012-03-17	122092	19:25:00	Pedestrian	3	NA	FALSE	FALSE	1	WARRINGTON ST	MELROSE ST	3/17/12	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	4	3	Incapacitating	NA	41.79427	-71.42058	FALSE	FALSE	Warrington Street and Melrose Street, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.79427	-71.42058	Elmwood	9
3201	2012-03-18	122087	19:58:00	Bicycle	NA	1	FALSE	FALSE	1	WICKENDEN ST	HOPE ST	3/18/12	Two-Way , Not Divided	Dry	Dark - Not Lighted	Clear	Angle (Front - to - Side) Same Direction	No	Stop Signs	2	1	Incapacitating	NA	41.81977	-71.39554	FALSE	FALSE	Wickenden Street and Hope Street, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.81977	-71.39554	Fox Point	1
3202	2012-03-18	122101	02:10:00	Pedestrian	1	NA	FALSE	FALSE	1	South Main street	COLLEGE ST	3/18/12	One-Way Trafficway	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	No Controls	4	1	Non-Incapacitating	2	41.82564	-71.40784	FALSE	FALSE	South Main Street and College Street, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.82564	-71.40784	Downtown	1
3200	2012-03-19	122187	16:57:00	Bicycle	NA	1	FALSE	FALSE	1	PROGRESS AVE	TERRACE AVE	3/19/12	Two-Way , Not Divided	Dry	Daylight	Clear	Other	No	No Controls	2	0	No Injury	NA	41.80815	-71.45059	FALSE	FALSE	Progress Ave and Terrace Ave, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.80815	-71.45059	Silver Lake	15
3199	2012-03-20	122281	14:58:00	Pedestrian	1	NA	FALSE	FALSE	1	WESTMINSTER ST	ROUTE 10	3/20/12	Two-Way , Not Divided	Dry	Daylight	Clear	Head-On (Front - to - Front)	No	Traffic Control Signal	3	1	Incapacitating	2	41.81592	-71.43943	FALSE	FALSE	Westminster Street and Route 10, Providence, RI, USA	Med High	Raw	TRUE	FALSE	Raw	41.81592	-71.43943	Olneyville	13
3198	2012-03-21	122461	13:19:00	Pedestrian	1	NA	FALSE	FALSE	1	Broad Street	OXFORD ST	3/21/12	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	2	1	Complains Of Pain	NA	41.80043	-71.41742	FALSE	FALSE	Broad Street and Oxford Street, Providence, RI, USA	Med	NA	FALSE	FALSE	Raw	41.80043	-71.41742	Elmwood	9
3196	2012-03-22	122636	18:05:00	Pedestrian	1	NA	FALSE	FALSE	1	PLAINFIELD ST	WEBSTER AVE	3/22/12	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	No Controls	1	1	Complains Of Pain	NA	41.81367	-71.45059	FALSE	FALSE	Plainfield Street and Webster Ave, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.81367	-71.45059	Silver Lake	15
3197	2012-03-22	122699	08:00:00	Pedestrian	1	NA	FALSE	FALSE	1	MANTON AVE	FRUIT HILL AVE	3/23/12	Two-Way , Not Divided	Dry	Daylight	Clear	Other	No	Traffic Control Signal	2	0	No Injury	NA	41.83388	-71.46783	FALSE	FALSE	Manton Ave and Fruit Hill Ave, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.83388	-71.46783	Manton	6
3195	2012-03-23	122791	22:18:00	Pedestrian	1	NA	FALSE	FALSE	1	CHALKSTONE AVE	GENEVA ST	3/23/12	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Head-On (Front - to - Front)	Yes, Driver Left Scene	No Controls	3	1	Complains Of Pain	NA	41.83227	-71.44094	FALSE	FALSE	Chalkstone Ave and Geneva Street, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.83227	-71.44094	Valley	5
3194	2012-03-25	123759	04:03:00	Pedestrian	1	NA	FALSE	FALSE	1	HOLDEN ST	SMITH ST	3/25/12	Two-Way , Not Divided	Wet	Dark - Lighted	Rain	Other	No	No Controls	3	1	Complains Of Pain	NA	41.83221	-71.41802	FALSE	FALSE	Holden Street and Smith Street, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.83221	-71.41802	Smith Hill	12
3192	2012-03-28	123484	13:31:00	Pedestrian	1	NA	TRUE	TRUE	1	CAMP ST	DOYLE AVE	3/29/12	Two-Way , Not Divided	Wet	Daylight	Rain	Other	No	Flashing Traffic Control Signal	4	1	Incapacitating	2	41.8388	-71.40419	FALSE	FALSE	Camp Street and Doyle Ave, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.8388	-71.40419	Mount Hope	3
3193	2012-03-28	123510	14:18:00	Pedestrian	1	NA	FALSE	FALSE	1	BROAD ST	OXFORD ST	3/29/12	Two-Way , Not Divided	Dry	Daylight	Cloudy	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	3	1	Incapacitating	2	41.80043	-71.41742	FALSE	FALSE	Broad Street and Oxford Street, Providence, RI, USA	Med	NA	FALSE	FALSE	Raw	41.80043	-71.41742	Elmwood	9
3191	2012-03-30	125349	15:00:00	Bicycle	NA	1	FALSE	FALSE	1	BROADWAY	HARRIS AVE	4/2/12	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	3	0	No Injury	NA	41.81705	-71.44029	FALSE	FALSE	Broadway and Harris Ave, Providence, RI, USA	Med	NA	FALSE	FALSE	Raw	41.81705	-71.44029	Olneyville	15
3190	2012-03-31	124603	16:18:00	Pedestrian	1	NA	FALSE	FALSE	1	Reservoir Ave	STATE HWY 10 N	4/6/12	Two-Way, Not Divided With a Continuous Left Turn Lane	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	Traffic Control Signal	1	0	Unknown	NA	41.78665	-71.43366	FALSE	FALSE	Reservoir Ave and State Hwy 10 N, Providence, RI, USA	Med	Raw	TRUE	FALSE	Raw	41.78665	-71.43366	Reservoir	8
3188	2012-04-01	123829	18:42:00	Pedestrian	1	NA	FALSE	FALSE	1	PLAINFIELD ST	MURRAY ST	4/1/12	Two-Way , Not Divided	Dry	Dark - Lighted	Cloudy	Not a Collision Between Two Motor Vehicles in Transport	No	Stop Signs	2	1	Complains Of Pain	NA	41.80998	-71.4625	FALSE	FALSE	Plainfield Street and Murray Street, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.80998	-71.4625	Silver Lake	7
3189	2012-04-01	126266	17:23:00	Pedestrian	1	NA	FALSE	FALSE	1	DEAN ST	ATWELLS AVE	4/18/12	Two-Way, Divided, Unprotected (painted>4feet) Medium	Dry	Daylight	Rain	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	3	1	Complains Of Pain	NA	41.82339	-71.4242	FALSE	FALSE	Dean Street and Atwells Ave, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.82339	-71.4242	Federal Hill	13
3187	2012-04-03	124383	12:01:00	Pedestrian	1	NA	FALSE	FALSE	1	cadillac dr	NIAGARA ST	4/3/12	Two-Way, Divided, Unprotected (painted>4feet) Medium	Dry	Daylight	Clear	Other	No	No Controls	3	1	Non-Incapacitating	2	41.79939	-71.41614	FALSE	FALSE	Cadillac Dr and Niagara Street, Providence, RI, USA	Med High	Neither	TRUE	FALSE	Neither	41.793833	-71.415722	Elmwood	9
3186	2012-04-04	124337	22:48:00	Bicycle	NA	NA	FALSE	FALSE	2	KINSLEY AVE	ACORN ST	4/5/12	Two-Way, Divided, Unprotected (painted>4feet) Medium	Dry	Dark - Lighted	Cloudy	Other	Yes, M/V and Driver Left Scene	No Controls	3	1	Incapacitating	2	41.82828	-71.42939	FALSE	FALSE	Kinsley Ave and Acorn Street, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.82828	-71.42939	Valley	13
3185	2012-04-05	124377	10:29:00	Pedestrian	1	NA	FALSE	FALSE	1	GEORGE ST	HOPE ST	4/5/12	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Stop Signs	2	0	No Injury	NA	41.82579	-71.39727	FALSE	FALSE	George Street and Hope Street, Providence, RI, USA	Med	NA	FALSE	FALSE	Raw	41.82579	-71.39727	College Hill	1
3183	2012-04-06	124593	12:51:00	Pedestrian	1	NA	FALSE	FALSE	1	GALLUP ST	PRAIRIE AVE	4/6/12	Two-Way , Not Divided	Dry	Daylight	Clear	Head-On (Front - to - Front)	Yes, M/V and Driver Left Scene	No Controls	1	1	Complains Of Pain	NA	41.80013	-71.41189	FALSE	FALSE	Gallup Street and Prairie Ave, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.80013	-71.41189	Lower South Providence	10
3184	2012-04-06	124830	22:09:00	Pedestrian	1	NA	FALSE	FALSE	1	BRIDGHAM ST	DIVISION ST	4/7/12	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	1	Incapacitating	NA	41.81529	-71.42761	FALSE	FALSE	Bridgham Street and Division Street, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.81529	-71.42761	West End	13
3181	2012-04-10	125139	20:16:00	Pedestrian	1	NA	FALSE	FALSE	1	DOYLE AVE	CAMP ST	4/10/12	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	3	1	Complains Of Pain	NA	41.83879	-71.40369	FALSE	FALSE	Doyle Ave and Camp Street, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.83879	-71.40369	Mount Hope	3
3182	2012-04-10	125235	16:14:00	Pedestrian	1	NA	FALSE	FALSE	1	UNION ST	FULTON ST	4/11/12	One-Way Trafficway	Dry	Daylight	Clear	Other	No	No Controls	3	0	No Injury	NA	41.82299	-71.41321	FALSE	FALSE	Union Street and Fulton Street, Providence, RI, USA	Med	NA	FALSE	FALSE	Raw	41.82299	-71.41321	Downtown	1
3180	2012-04-11	125203	10:59:00	Pedestrian	1	NA	FALSE	FALSE	1	KENNEDY PLZ   C STOP	ARCADE ST	4/11/12	One-Way Trafficway	Dry	Daylight	Clear	Other	No	No Controls	5	1	Incapacitating	1	41.82463	-71.4117	FALSE	FALSE	Kennedy Plz   C Stop and Arcade Street, Providence, RI, USA	Med	NA	FALSE	FALSE	Raw	41.82463	-71.4117	Downtown	1
3178	2012-04-12	125350	13:40:00	Bicycle	NA	1	FALSE	FALSE	1	ELMWOOD AVE	ARCH ST	4/12/12	One-Way Trafficway	Wet	Daylight	Cloudy	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	0	No Injury	NA	41.81207	-71.42257	FALSE	FALSE	Elmwood Ave and Arch Street, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.81207	-71.42257	West End	11
3179	2012-04-12	125427	19:36:00	Bicycle	NA	1	FALSE	FALSE	1	HOPE ST	NORTH AVE	4/12/12	Two-Way, Divided, Unprotected (painted>4feet) Medium	Dry	Dusk	Clear	Angle (Front - to - Side) Right Angle (Includes Broadside)	No	No Controls	5	1	Complains Of Pain	NA	41.85325	-71.39295	FALSE	FALSE	Hope Street and North Ave, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.85325	-71.39295	Hope	2
3177	2012-04-13	126091	14:42:00	Pedestrian	1	NA	FALSE	FALSE	1	DOUGLAS AVE	CHALKSTONE AVE	4/17/12	Two-Way , Not Divided	Dry	Daylight	Clear	Other	Yes, M/V and Driver Left Scene	No Controls	1	1	Complains Of Pain	NA	41.83637	-71.42039	FALSE	FALSE	Douglas Ave and Chalkstone Ave, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.83637	-71.42039	Smith Hill	4
3176	2012-04-17	126054	08:33:00	Bicycle	NA	1	FALSE	FALSE	2	CHAFFEE STREET	MANTON AVE	4/17/12	Two-Way , Not Divided	Dry	Daylight	Clear	Head-On (Front - to - Front)	No	Stop Signs	3	2	Complains Of Pain	1	41.81874	-71.44566	FALSE	FALSE	Chaffee Street and Manton Ave, Providence, RI, USA	Med High	NA	FALSE	FALSE	Raw	41.81874	-71.44566	Olneyville	15
